rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
4526.53311871981,2.1110087341183194e-06,0.0,37,8194,17532.394840625984,141,124
4164.151442220631,1.9698527267217684e-06,0.0,22,8297,17379.358246997635,147,125
4107.908741403401,2.030361794218884e-06,0.0,25,8302,16843.88913706266,136,122
4258.834066596652,2.0291834897869145e-06,0.015626907348632812,19,8129,16986.185097072565,153,122
4265.165113872256,2.0483411498175384e-06,0.0,14,8431,16642.014622197556,139,119
4188.539186051709,2.010567423621317e-06,0.0,22,8203,16780.931644126696,146,121
4519.2705031485075,2.1136927805735292e-06,0.0,18,8329,16456.602327407076,143,114
4545.263340433245,2.1279803213827054e-06,0.0,16,8337,16825.346462031528,141,117
4484.828496314494,2.1020174762707658e-06,0.0,21,8161,17003.00395757208,145,121
4275.75365582783,2.0418948971300423e-06,0.0,23,8530,17316.44208584144,142,122
3760.949855775702,1.9649429194540545e-06,0.0,29,8446,16354.142514898385,134,121
3836.2757290014533,1.9198694944427087e-06,0.0,25,8347,16664.04051951633,141,124
3847.477225956684,2.0281503458877076e-06,0.0,14,8431,15720.389300942747,131,111
3733.0651392109007,2.0311487312743076e-06,0.01562190055847168,17,8596,15934.206733468513,140,116
3858.6746624696098,1.989954326540171e-06,0.0,16,8557,15954.024382960084,138,116
3802.877623120902,1.996600188951753e-06,0.0,17,8524,16055.141053760013,138,117
3603.022295243611,1.9353166576285807e-06,0.0,18,8683,16169.740403070238,136,118
3443.833480269832,1.8520004818875543e-06,0.015626907348632812,27,8448,16161.18005317236,140,123
4087.023043734498,2.0187813493547565e-06,0.0,14,8293,16263.910181469839,137,116
3586.4453363171733,1.8776933808380632e-06,0.0,35,8581,16651.949251142578,138,127
3252.421127530561,1.9050104216612136e-06,0.0,15,8722,15238.432342681695,130,113
3368.7084123821646,1.8955261677996235e-06,0.0,14,8700,15202.112671183993,127,112
3505.456032015003,1.9749957526639336e-06,0.0,18,8616,15453.888260365506,137,114
3246.832134451932,1.9008857878912225e-06,0.01562809944152832,18,8625,15449.422545237416,134,118
3408.697969253703,1.8842687786907271e-06,0.0,14,8538,15545.531442836776,129,118
3397.5442947788833,1.8895311269528667e-06,0.0,14,8639,15517.175389020835,130,116
3406.87481773757,1.8925296777222187e-06,0.0,14,8537,15262.061596051062,130,116
3189.780924940673,1.9413810627297315e-06,0.0,21,8725,15436.966370419766,127,115
3132.8627114092574,1.90072915648245e-06,0.015624761581420898,21,8623,15234.140331175906,128,117
3282.0609895334114,1.8781373507467917e-06,0.0,14,8591,15266.379996257347,131,117
3138.013417636501,1.8819323093364512e-06,0.0,20,8635,15049.591992715916,127,116
3309.2456908797017,1.9030498805681344e-06,0.0,14,8571,14755.282620889091,132,110
3116.690740090723,1.8098411966140836e-06,0.0,14,8654,14821.277388066472,133,115
2862.9114683093517,1.7992153993480534e-06,0.015625476837158203,15,8642,14432.571979267099,123,112
3012.7233083079823,1.8165760607830223e-06,0.0,17,8558,15112.253768520124,126,119
3250.2422304411684,1.8721914835680342e-06,0.0,14,8565,14685.860099480218,124,110
2877.592162965572,1.805479568913431e-06,0.0,18,8554,14553.89811168694,128,114
3223.150101080479,1.8879394281184587e-06,0.0,14,8491,14825.949214856406,126,114
3030.4289073577984,1.7573206335096238e-06,0.015624523162841797,14,8626,14929.461919690344,126,117
2879.0946026111606,1.8135178140294106e-06,0.0,16,8649,14731.25216042237,123,115
2632.7644772582794,1.763488445108347e-06,0.0,15,8847,14084.228059220351,113,106
2558.0938969944336,1.7138873932849033e-06,0.0,16,8732,14424.126094679314,126,119
2907.677091351883,1.8130972931857322e-06,0.0,16,8508,14468.89578958202,128,115
2915.276085107088,1.8613178104204702e-06,0.015625715255737305,14,8567,14210.87114373143,121,110
2615.0038098678788,1.7558795153945432e-06,0.0,15,8523,14319.250267117608,121,117
2885.3155001570894,1.8516430811371716e-06,0.0,14,8414,14173.863269812,115,111
3021.662343517576,1.8909971964248562e-06,0.0,14,8622,14206.589036275036,121,106
2768.6631937047205,1.7884978059556885e-06,0.0,14,8687,14173.484948979465,125,112
2682.4887831396736,1.7253013366430932e-06,0.0,14,8702,14427.903957641001,123,115
2576.125806903667,1.7524521269829283e-06,0.0,14,8709,14267.306971974524,125,114
2604.152754725898,1.7397876745465571e-06,0.0,14,8494,13646.945164527757,118,108
2548.949059870154,1.8173005752371087e-06,0.015625,14,8722,13604.58303203357,115,106
2434.6876279661096,1.7151318293209864e-06,0.0,14,8756,13807.93707710061,115,114
2659.1004202614245,1.806370556253568e-06,0.015626907348632812,14,8778,13802.517304156345,115,103
2610.081455495837,1.7745405771517606e-06,0.0,14,8723,13625.149238027228,118,108
2294.223041796133,1.7145683824988757e-06,0.0,14,8803,13479.06440256138,117,112
2558.560939403318,1.7544468905567551e-06,0.0,15,8550,13641.554250459807,118,109
2447.775756466658,1.7268233566529956e-06,0.0,14,8554,13884.303152611132,113,115
2265.489677475709,1.7029781335958388e-06,0.0,14,8841,13657.565998149797,113,112
2404.37538225028,1.7319890485717858e-06,0.0,14,8866,13750.258674657864,120,110
2316.839213299227,1.5287828660105589e-06,0.0,14,11945,15838.82052565118,117,105
2637.2355417392437,1.4017059523054804e-06,0.0,14,11651,15826.305321928327,120,102
2886.2295218347253,1.4617896287409903e-06,0.0,14,11503,16179.759416034536,117,99
2758.521453032943,1.3872063545309452e-06,0.0,14,11771,16213.046529965874,115,100
2519.518399545246,1.3434887229183803e-06,0.0,14,11438,15891.054045888597,112,103
3052.4566401073484,1.4247271633519448e-06,0.0,14,11516,16371.220539620372,117,99
2541.2268555343303,1.4434971047364442e-06,0.0,14,11558,15959.278925224096,118,103
2625.070850880534,1.4376740450666327e-06,0.0,14,11637,16075.005158751288,120,103
2264.7256990696487,1.4903165516287777e-06,0.0,14,11753,15905.302808759125,117,109
2866.3139036700145,1.4615662488536293e-06,0.0,14,11647,16172.690226557048,119,102
2777.557015362475,1.536908473500911e-06,0.0,14,11629,15744.104780344114,113,97
2381.3504076628305,1.4462637364364058e-06,0.0,14,11394,15574.168163080947,115,101
2069.950980486579,1.6395220971368519e-06,0.006509542465209961,14,11870,15263.356177250665,111,102
2417.6068593846358,1.3465794988814798e-06,0.01563549041748047,14,11451,15483.054964812616,116,98
2499.568517553614,1.5135441683172697e-06,0.0,14,11706,15679.134905406905,115,97
2600.833092681234,1.372232991832337e-06,0.0,14,11552,15599.216277651567,114,97
2356.23274315073,1.514492825881005e-06,0.0,14,11655,15394.018154832804,110,100
2643.7969590210128,1.3152437614286194e-06,0.0,14,11683,15941.320169569219,113,97
2408.81248785911,1.9746536502210855e-06,0.0,14,11762,15644.256592554852,113,98
2112.495038390699,1.6534131942891043e-06,0.0,14,11774,15247.030212245692,109,100
2219.1711122567026,1.7124529435424647e-06,0.0,14,11737,15291.948630897217,111,93
2117.210724371967,1.4063602587506032e-06,0.015624284744262695,14,11910,15193.677075123385,109,95
2143.15384643808,1.4514154905739369e-06,0.0,14,11671,15123.651697987805,108,95
2288.00670247999,1.747908998501378e-06,0.006513357162475586,14,11891,15337.616384925535,110,93
1936.6543455687072,1.3429401323860526e-06,0.0,14,11772,14987.229901014365,107,96
2034.5473067870987,1.4316196016804991e-06,0.0,14,11359,14994.442206131836,116,99
2341.6763089805427,1.5845543318558365e-06,0.01562786102294922,14,11765,15350.955788690637,110,94
2287.709755592173,1.7705062155022544e-06,0.0,14,11954,15325.63079258004,104,93
2090.8187758306244,1.5305922189883834e-06,0.0065157413482666016,14,11604,15055.614013348371,108,96
1748.473979864202,1.6019649181624635e-06,0.0029993057250976562,14,11844,14781.898924879497,106,99
2071.2270042328437,1.4552175229466738e-06,0.004000186920166016,14,12014,15120.35610729975,102,90
1752.992893465457,1.3608834912465727e-06,0.003999471664428711,14,11910,14783.93087284202,100,92
1823.935368752091,1.7269441806943024e-06,0.003998279571533203,14,11969,14858.583138052752,104,91
1602.884752234453,1.687093009525101e-06,0.003000497817993164,14,11668,14499.095246500925,104,96
1706.1379961745693,1.3387344975368881e-06,0.0029985904693603516,14,11801,14776.717828756591,99,91
1507.0919954861408,1.595972235141441e-06,0.003999471664428711,14,11784,14548.100086180111,106,97
2035.0527416146351,1.5483634656559072e-06,0.003999948501586914,14,11998,15023.987704991549,105,91
2092.050555990788,1.5137512548276984e-06,0.002032041549682617,14,11750,15132.9600019753,102,91
1946.8296548095727,1.485479850880655e-06,0.0,14,12011,14832.75741211888,104,93
1954.9344066497104,1.672119531377268e-06,0.0,14,11833,14971.931020264714,109,94
1759.3152699720147,1.8575359599644615e-06,0.0,14,12083,14704.84926389835,99,89
1870.6152926219622,1.5450406413750458e-06,0.0,14,12116,14884.878455601729,101,87
1656.3800271576501,1.4120070070891717e-06,0.015627145767211914,14,11831,14424.83618103039,102,91
1921.0653580147368,1.7466916533352578e-06,0.0,14,11921,14853.159996865088,103,89
1620.359356394651,1.6422952208098236e-06,0.0065119266510009766,14,12130,14578.380706416523,99,90
1920.2426057597538,1.8608854324553327e-06,0.0,14,11857,14928.603738407603,102,87
1577.7354968015227,1.7698216874397863e-06,0.0,14,12165,14614.732717903342,100,88
1975.7765814736406,1.4360900165043483e-06,0.0,14,12029,15171.299590710069,100,87
1852.1736092905737,2.1702819105814593e-06,0.0,14,12136,14964.593666000208,103,88
1739.225205521062,1.601977079302814e-06,0.015624761581420898,14,11752,14610.680419033783,97,90
931.478691628115,1.4599246692061486e-06,0.0,14,11842,13545.167248255157,96,95
1650.795813914838,1.3780705627295081e-06,0.0,14,12015,14563.20666034109,98,87
1281.8669783213716,1.6880274553238657e-06,0.01562666893005371,14,12054,14057.082458007495,96,90
1609.4534129313681,2.4436729848785433e-06,0.0,14,12041,14597.314355628527,95,86
1495.7164397728009,1.5396483089108562e-06,0.0,14,11970,14437.256254227701,99,88
1829.223984293418,1.7129044379708514e-06,0.0,14,11929,14997.777852839836,93,84
1701.0331757062725,1.5871925839000546e-06,0.0,14,11992,14691.402130436978,96,85
1651.1720341564476,1.8326415155111168e-06,0.0,14,12024,14582.53754579739,95,86
1337.237159885732,1.8333491263000648e-06,0.015624761581420898,14,11978,14242.795305176833,95,87
1773.8239781064756,2.0500891099899116e-06,0.0,14,11841,14746.934573804045,92,84
2077.4379252365584,3.248602992875551e-06,0.0065155029296875,14,14035,16832.23410037812,99,89
1950.6152830222113,2.992985713375869e-06,0.0,14,14151,16762.50176244762,105,92
1181.799733253069,5.066300510094435e-06,0.0,14,14144,16022.899594535947,101,95
2165.087814274801,3.813962470571352e-06,0.0,14,14139,16835.829320625355,102,88
2268.921195857664,3.600143604958166e-06,0.0,14,14178,17004.585214994244,100,87
1686.722073121303,4.356572775258111e-06,0.015624761581420898,14,14273,16297.71006189377,101,92
1493.576012984201,3.7852189976167988e-06,0.0,14,14395,16347.863056988139,103,91
2118.4676129996765,4.654270615916483e-06,0.01562666893005371,14,14294,16709.481280628905,103,89
2457.5233553047897,3.871215948779887e-06,0.0,14,14155,17042.635247814083,100,87
1401.7850354057869,6.614758412535409e-06,0.0,14,14601,16291.010638011423,104,93
1827.0451467681794,4.5047487986141705e-06,0.0,14,14742,16644.389079814388,99,86
1806.311200387948,4.016631670244927e-06,0.0,14,14023,16349.111436118845,94,86
1962.363635760659,4.9108356314863644e-06,0.0,14,14237,16727.410248467913,101,85
1715.7267944113364,3.917055788920375e-06,0.0,14,14607,16563.670527079143,96,85
1791.0601621978067,3.597194276309359e-06,0.0,14,14173,16464.446099139623,97,86
2086.9646340935233,4.28632532456985e-06,0.0,14,14073,16742.71691519253,98,85
1989.6821236076933,5.06007731369915e-06,0.015623807907104492,14,14251,16658.763855641177,98,84
1835.427670193088,3.4535319044717903e-06,0.0,14,14135,16696.369041892558,98,86
1904.2475234921033,3.0482800217301296e-06,0.0156252384185791,14,14284,16633.94032340972,95,85
2175.624921325839,4.684161826939104e-06,0.0,14,14301,16963.08279745194,100,83
1642.9382092956182,5.146230185969215e-06,0.0,14,14635,16504.44741643221,97,82
1842.7624705650142,4.256455881028363e-06,0.0,14,14252,16649.063644686277,92,82
1746.7865824925095,3.1828722509561456e-06,0.0,14,14208,16591.05667738381,92,82
1524.3755042461075,4.727308585890424e-06,0.0,14,14454,16249.91092070343,92,83
1437.7444392499153,6.42562231788203e-06,0.015624761581420898,14,14309,16091.54126052948,94,85
1896.5305574170163,4.505708627264827e-06,0.015628337860107422,14,14490,16614.498390685047,96,81
1925.428031066238,3.4623727387457317e-06,0.0,14,14601,16709.513104169924,94,81
1800.777279549435,5.67139756497593e-06,0.0,14,14242,16337.600119807072,93,81
1372.7230032603209,3.87037021949483e-06,0.0,14,14528,15951.26515791571,95,84
1522.695002730444,5.12973464589621e-06,0.0,14,14387,16292.945454789,94,84
1449.194535548444,5.147935680975907e-06,0.0,14,14376,16047.145005358512,90,80
1770.522664344131,4.694392834206614e-06,0.0,14,14234,16496.06709936556,92,79
1842.5056715062226,7.985429374930527e-06,0.015627145767211914,14,14560,16742.958745426527,87,78
1641.5500592770372,4.52096748576427e-06,0.0,14,14459,16261.795820958338,90,79
1686.108988664012,6.524407224805176e-06,0.0,14,14220,16341.955794307363,90,80
1501.3420057859887,6.7687040108934165e-06,0.015622854232788086,14,14595,16182.922463257742,94,79
1381.709331588673,4.834339801305393e-06,0.0,14,14373,15974.886293293388,93,81
1467.2497702740654,6.300602128239771e-06,0.0,14,15095,16418.44459421671,91,79
1524.427105677626,5.636021724685209e-06,0.0,14,14647,16192.856144962097,91,80
1667.2357424484935,4.827192471763327e-06,0.0,14,14555,16505.738510780073,89,78
1255.8511005095934,3.1796390651466686e-06,0.0,14,14372,15706.113157387987,89,79
1037.9295605019493,3.5278162326041873e-06,0.0,14,14717,15821.274721358695,86,79
1126.698994880207,7.490400603682173e-06,0.0,14,14491,15913.868269498395,84,79
1374.4907861454249,7.610107662540044e-06,0.0,14,14690,16215.457078266021,87,77
1306.148782012634,4.924764872943669e-06,0.0,14,14648,16085.436069038726,88,77
1434.4550151511548,6.1699255822710885e-06,0.0,14,14455,16224.438817409577,85,77
1774.35094206513,7.74689368116611e-06,0.0,14,14588,16605.466505943194,89,76
1270.4731955085044,6.356440661263283e-06,0.0,14,14342,16086.805336569358,91,78
668.3335220137269,5.583073347256066e-06,0.0,14,14681,15127.767415372511,87,81
1296.6306024539729,1.0109195642864825e-05,0.0,14,14534,15842.23567126061,89,78
1668.461811645228,4.135522557542909e-06,0.0,14,14543,16480.828463355494,85,74
991.587701875331,5.3069635356959415e-06,0.0,14,14562,15544.997115612932,85,77
1591.784931024775,6.883239470131217e-06,0.015625,14,14515,16403.789929322564,88,74
1688.2842597699232,6.542509463144086e-06,0.0,14,14714,16673.126599715335,85,73
1737.0140242164566,4.61462075277206e-06,0.006512165069580078,14,14525,16504.345383591448,88,75
1021.1724169608215,5.783896547229115e-06,0.0,14,14373,15540.247515334411,86,78
1214.571648608796,6.136223092792651e-06,0.0,14,14683,16035.199681175447,84,76
1236.1013970237025,4.9707743183910126e-06,0.0,14,14497,15968.776667534661,86,76
1401.3888497096775,5.010162133730918e-06,0.0,14,14356,16254.034259257212,84,75
1297.414464507145,4.161966266525794e-06,0.015624046325683594,14,14641,15937.348420101192,88,76
1864.5530289498183,9.70238973919124e-06,0.0,14,16319,17724.402262811705,94,81
1611.6187766645621,6.068366175783209e-06,0.015624046325683594,14,16516,17743.01216896742,94,81
1714.4873268062654,3.735383687056418e-06,0.0,14,16747,18025.47681947029,90,80
1407.0348613973676,1.770458679231917e-05,0.0,14,16489,17322.1063455976,92,83
1733.824179543973,1.0502100591402294e-05,0.0,14,16383,18027.929258550947,92,80
1970.8031116004563,1.777717614495187e-05,0.0,14,16316,18140.709377518942,95,80
988.5759623614833,1.1845173140544581e-05,0.0,14,16585,17068.673984159555,89,82
1712.8331477826107,7.3858788145558005e-06,0.01562643051147461,14,16349,17874.07161880063,90,80
1549.3233135660516,1.155343326466025e-05,0.0,14,16294,17410.39598145755,92,83
1296.7255453718117,2.4870010255127508e-05,0.0,14,16359,17486.997224331797,90,82
1223.9161190083507,2.4377868337594737e-05,0.0,14,16555,17601.445750525687,89,80
1299.1364878571426,2.65925024211714e-05,0.0,14,16354,17267.131594187216,87,79
1497.5914102497009,3.688111549585505e-05,0.0,14,16541,17529.62102671704,90,77
1693.1966492378156,9.860860638014875e-06,0.015626907348632812,14,16361,18016.106016152764,85,76
1216.1696626120017,1.91722470028702e-05,0.0,14,16482,17484.458827233204,87,78
1708.3893323732816,1.901145807286365e-05,0.0,14,16370,17901.946812706545,87,76
1558.6108919281455,1.831701579518529e-05,0.0,14,16571,17872.21425573637,88,76
1811.072645401885,9.295329156431905e-06,0.0,14,16630,18487.89460591009,86,75
2368.5980788656016,1.4760855804351828e-05,0.0,14,16351,18868.06789160643,88,73
1713.1236625440347,1.440199860226611e-05,0.0,14,16841,18194.940951665925,86,75
1180.441976193157,2.0625247338270836e-05,0.0,14,16337,17291.199697577704,85,75
1612.3408891475635,1.7304330529726455e-05,0.0,14,16422,17807.871939794175,85,74
1657.3862055830434,2.0144967795289925e-05,0.0,14,16670,17846.807727237618,87,75
1265.2414216305792,2.5967135841437813e-05,0.01562666893005371,14,16478,17349.26611629542,86,75
1367.4240794243524,8.78090489571502e-06,0.0,14,16716,17669.177247082607,83,74
1323.7465953728595,2.546007424578487e-05,0.0,14,16513,17615.452297904696,83,74
1389.6429966926896,2.370326127103643e-05,0.0,14,16599,17753.35837548095,81,74
1467.4390632993943,5.56744775377647e-06,0.0,14,16718,17685.772962610186,85,74
1242.580732956265,1.0414793701161426e-05,0.0,14,16552,17317.319949982157,85,77
1152.0777744027685,8.758884764289038e-06,0.015625476837158203,14,16296,17345.69464696451,85,75
1581.8763911486562,2.1221187373219393e-05,0.015625715255737305,14,16537,17769.13618787603,81,72
1239.2134044309275,1.6189239441545083e-05,0.0,14,16629,17154.374879386083,83,74
1291.3504863869546,2.8374627903464662e-05,0.015624761581420898,14,16404,17320.257607917058,82,73
1476.4832483950581,7.015018779170372e-06,0.0,14,16360,17635.475883830193,83,73
1314.7495910088132,1.926485251794883e-05,0.0,14,16825,17708.398703269228,83,73
1005.8345304176983,1.3125614846206755e-05,0.0,14,16851,17353.63449034266,80,73
1474.4362906112249,7.299276346005797e-06,0.0,14,16511,17785.60183472706,83,73
1031.3345372914366,1.4098499492606149e-05,0.0,14,16770,17207.376050633648,82,73
1144.685633985997,1.861264345640261e-05,0.015625953674316406,14,16849,17400.45602313795,82,73
1434.8025148786148,9.780912557220568e-06,0.0,14,16434,17515.890522299174,82,73
1204.135870720014,1.4142570820411163e-05,0.0,14,16633,17593.433315168426,77,70
1211.4002886862875,5.00612986018171e-05,0.0,14,16532,17377.456526976515,79,71
1101.8526277963983,4.623758909166988e-06,0.0,14,16867,17481.36998811743,78,70
1650.706951295486,1.9878687172264232e-05,0.0,14,16589,18162.46196526111,80,68
1304.5485351271536,1.3949883866589403e-05,0.015625,14,16701,17582.485002627007,80,70
1180.8954604488547,2.2357070558169045e-05,0.0,14,16934,17613.87313351988,79,70
1333.9414821631074,1.0621966956166815e-05,0.0,14,16749,17633.155829766853,78,70
970.2807139418683,7.891639398402266e-06,0.0,14,16764,17234.106528135664,81,71
1289.0050719522158,7.307745631003244e-06,0.0,14,16532,17594.50694941498,79,70
1528.9570196837237,3.725486893531274e-05,0.0,14,16452,17721.700313559468,80,70
991.632031876435,7.69420069837306e-06,0.015624046325683594,14,16670,17253.943932793474,80,70
1405.9468391486396,1.5983201138643192e-05,0.0,14,16577,17909.89920896577,78,67
1158.6231460661193,3.934361411330524e-05,0.0,14,16578,17596.752717932988,77,68
1127.6895197183665,2.6673428758201117e-05,0.0,14,16669,17430.55388888289,78,69
1319.9330750478641,5.411881378573258e-06,0.015622138977050781,14,16640,17738.850175582615,78,67
1122.9780030666086,1.3349796599102913e-05,0.0,14,16823,17508.840432387773,76,68
1159.4925284216447,6.59447194004348e-06,0.0,14,16567,17170.985459324096,75,69
1087.47842286932,7.01422519752983e-06,0.01563739776611328,14,16918,17516.9485034325,76,69
1055.0816991339107,1.7032888877792266e-05,0.0,14,16888,17428.029690038242,77,68
1105.7473254885037,7.87358935552154e-06,0.0,14,16936,17587.800612586805,74,68
1302.6574933557908,3.421952927107312e-05,0.0,14,18198,19144.819069456913,83,73
1621.1680342935983,8.143261472388737e-06,0.0,14,18009,18992.298898913123,83,75
1445.7372110410079,1.148617682848606e-05,0.0,14,18002,18848.373223262155,82,75
993.1018227607664,8.649315330595294e-06,0.0,14,18401,18530.166164281112,82,76
1251.5007197006207,4.366945544862193e-05,0.01562356948852539,14,18104,18679.562355025064,83,76
1025.631357745621,7.5422160039484695e-06,0.015625476837158203,14,18343,18358.78744876513,85,76
1440.0573530653035,1.8283117453617864e-05,0.0,14,18469,18847.829023362287,83,75
1513.3949802254683,6.9890250382743e-06,0.0,14,18360,19059.259152083305,82,74
1317.8473294571627,1.5585167965923668e-05,0.0,14,18297,19063.725178180564,81,74
1306.8934496709273,5.553011714844853e-06,0.015622854232788086,14,18116,18724.747680644625,83,75
1323.5982599821623,9.213626068278476e-06,0.0,14,18435,18908.271425368384,79,72
752.6778603801167,1.0842114340059995e-05,0.0,14,18092,17905.788419269426,79,74
1249.8022197549924,5.858338792067315e-05,0.0,14,18491,18714.964734266807,81,72
1089.4746263830605,1.456250769566408e-05,0.0,14,18477,18690.623993473626,78,72
1264.8770844954279,5.079113821639082e-05,0.0156252384185791,14,18156,18737.053752085856,80,72
1258.753110097747,1.044344762595335e-05,0.0,14,18120,18634.567838169907,81,72
1590.9181926292679,1.0459363193684069e-05,0.0,14,18128,19250.318460838633,79,71
1732.1696844665807,7.668640356617775e-06,0.0,14,18306,19787.879724346323,78,69
1658.9306025031688,9.132466952085043e-06,0.0,14,18021,19167.600108711427,80,71
1340.1687618662556,1.1134012379920025e-05,0.0,14,18274,18943.274462404475,78,71
899.4620733928543,8.610461230283723e-05,0.0,14,18182,18156.710903535084,76,71
1253.7413126614786,1.5829134807355766e-05,0.0,14,18210,18973.37519980062,76,69
1456.0102897966335,8.707598076365027e-06,0.0,14,18069,19068.64934351931,77,69
1161.0489893104873,8.56056457519195e-06,0.0,14,18254,18680.76125926301,79,70
856.3803608487283,4.660274397609311e-06,0.0,14,18422,18085.445756741527,78,71
1250.559679413816,9.684813692907645e-05,0.015624523162841797,14,18284,18720.274166221374,76,69
749.8641992547176,3.228159172252225e-05,0.0,14,18503,18109.251221972285,78,71
788.2486918293719,0.00016732577828172676,0.0,14,18067,17758.60953333763,78,72
1094.4931013069388,1.817232386400849e-05,0.0,14,18401,18793.35544889635,76,68
1151.7169596327628,1.898161073577561e-05,0.0,14,18405,18758.369117804203,77,69
1337.0207194066506,4.708589479910352e-06,0.0,14,18416,19359.35482615456,74,66
995.3418097448686,4.837794443403033e-05,0.015624046325683594,14,18384,18710.33115974571,75,67
1369.5965006452136,2.2738948819653442e-05,0.006512880325317383,14,18364,19158.131696034914,73,66
792.6671753004771,1.0829955519895479e-05,0.0,14,18182,18044.729507510965,75,69
1077.9529420428992,7.225812250733206e-06,0.0,14,18532,18508.29231391851,75,67
999.4961912160898,5.571858433491776e-06,0.0,14,18387,18365.759242395885,75,68
1443.7113242995922,1.2354693553409072e-05,0.015626192092895508,14,18418,19378.443058290824,76,66
1229.2466172292163,4.388505605930128e-06,0.003012418746948242,14,18255,18977.909644161242,72,66
1286.9770031040885,7.479008141891405e-06,0.0,14,18410,18766.744183354847,76,67
739.4116890030622,1.555329661135094e-05,0.0,14,18250,18021.158156373305,74,69
1299.4407039219252,3.8803786046193116e-05,0.015625476837158203,14,18498,19155.43245947883,73,65
1240.9883901599685,7.02611290454348e-05,0.0,14,18213,19032.48846000628,72,65
921.2768906928808,3.7242011990748774e-05,0.00651240348815918,14,18563,18559.333133782005,71,65
898.7875783825883,1.0223643392323746e-05,0.0,14,18603,18504.904173033945,72,66
1018.6808702358002,6.218757135366459e-06,0.0,14,18370,18612.35085708084,74,66
1113.4001054786984,0.00011373716621928047,0.0,14,18438,18529.551932449525,72,65
1169.6555453680764,6.203374656485325e-06,0.015625476837158203,14,18865,18998.227874354237,70,65
1100.4221434088652,5.811832884029324e-06,0.00651240348815918,14,18575,18792.61824530622,71,65
1044.254166359996,8.204175596587606e-05,0.0,14,18708,18676.287391714843,72,65
1049.4652933194438,1.0988137109732534e-05,0.0,14,18198,18746.24142852753,73,65
1330.440634841855,7.708806996677758e-06,0.0,14,18378,19361.11192591123,69,62
954.126608279013,4.998310196140134e-05,0.015622138977050781,14,18742,18629.258605804524,71,63
917.5325715968941,6.823340067298037e-06,0.0,14,18613,18668.19269418332,70,63
1198.1727191162954,3.3993564057014385e-05,0.015639066696166992,14,18352,19122.48648765426,73,62
1076.4210922130005,7.071712574877124e-06,0.0,14,18647,18821.433459957447,72,63
975.0530567784597,5.5464375120169945e-06,0.0,14,18464,18580.499059252896,70,64
1070.0014269398557,4.785843412705264e-06,0.0,14,18572,18662.234173296558,71,64
1024.1372284505067,1.4667852860782666e-05,0.0,14,18904,18741.874236311312,72,63
1203.4236185912525,9.837016872959362e-06,0.015640974044799805,14,18724,19319.714482699732,70,63
1160.6232795365434,5.2612479327898184e-05,0.0,14,18573,19224.28357001329,70,62
